2,2.5,2220,4000,2,0,0,3,2220,0,2000,0,Seattle,1425000
2,1,1770,8640,1.5,0,0,3,1520,250,1949,1998,Seattle,585000
4,1.75,2300,11700,1,0,0,4,1960,340,1977,0,Redmond,615000
3,2,1800,5000,1,0,0,4,1080,720,1942,1982,Seattle,618500
4,1.75,2010,9211,1,0,0,3,1470,540,1977,2004,Kirkland,487585
3,2.5,1790,2700,2,0,0,3,1790,0,2010,0,Issaquah,509900
4,2.5,2440,6651,2,0,0,3,2440,0,2014,0,Seattle,631625
3,2.5,1940,3211,2,0,0,3,1940,0,2009,0,Issaquah,555000
2,1.5,1160,1438,2,0,0,3,1160,0,2001,0,Seattle,340000
4,2.5,3400,9692,2,0,0,3,3400,0,2007,0,Redmond,830000
4,4.25,4420,5750,2,0,0,3,3410,1010,2006,0,Issaquah,890000
3,3,1571,2017,3,0,0,3,1571,0,2008,0,Seattle,366750
3,2.25,1620,998,2.5,0,0,3,1540,80,2010,0,Issaquah,415000
3,2.5,1408,989,3,0,0,3,1408,0,2005,0,Seattle,416286
3,2.5,3040,4535,2,0,0,3,3040,0,2007,0,Renton,478000
5,3.5,4490,6000,2,0,0,3,3200,1290,2006,0,Issaquah,890000
2,2.5,1590,1426,2,0,0,3,1590,0,2014,0,Issaquah,419190
4,2.5,2450,4247,2,0,0,3,2450,0,2013,1923,Redmond,712198
4,2,1440,7680,1,0,0,3,1200,240,1971,0,Kirkland,397000
2,2,1100,3000,1.5,0,0,3,1100,0,1912,2005,Seattle,450000
3,1,1350,7740,1,0,0,4,860,490,1947,1988,Seattle,353000
4,2.5,2150,37981,2,0,0,3,2150,0,1985,0,Redmond,609000
3,1.75,1490,8366,1,0,0,4,1010,480,1975,0,Covington,234000
3,2,2000,7000,2,0,0,3,2000,0,1916,1986,Seattle,561000
2,1,1030,4400,1,0,0,3,1030,0,1924,2011,Seattle,469000
2,1,720,6687,1,0,0,3,720,0,1942,1999,Seattle,329350
5,2,2020,5000,1.5,0,0,4,2020,0,1938,0,Seattle,488000
3,1.75,1580,8151,1,0,1,4,1100,480,1962,0,Des Moines,279900
4,2.5,2110,13850,2,0,0,3,2110,0,1987,2000,Issaquah,606000
4,2,1300,7054,1,0,0,3,1300,0,1950,2013,Seattle,312000
3,1.5,1630,7475,1,0,1,3,1160,470,1940,1996,Seattle,650000
4,2.75,3370,8103,1,0,3,3,1970,1400,1970,2014,Seattle,1135000
4,2.5,1890,6156,1,0,0,3,980,910,1980,0,Seattle,325000
4,2,1520,7983,1,0,0,5,1520,0,1967,0,Inglewood-Finn Hill,425000
2,1,900,5160,1,0,0,3,900,0,1952,2008,Seattle,219000
3,1,1050,6874,1,0,0,3,1050,0,1954,2005,Shoreline,250000
3,1.75,1260,6500,1,0,0,4,1260,0,1966,0,Bellevue,390000
6,3,3470,117612,1.5,0,0,3,3470,0,1924,2011,Kenmore,475000
4,2.5,2290,12047,2,0,0,4,2290,0,1988,0,Bellevue,736000
4,2.25,2810,23400,1,0,1,3,1710,1100,1958,2004,Des Moines,407000
3,2.5,1650,13816,2,0,0,3,1650,0,1998,2006,Carnation,272000
3,2.25,1640,14374,1,0,0,4,1140,500,1963,0,Burien,362000
3,2.5,1850,10109,2,0,0,3,1850,0,1991,0,Kirkland,535000
4,2.5,2000,5390,2,0,0,3,2000,0,2003,0,Kent,284000
3,1.5,1410,9647,1,0,0,3,1410,0,1961,2004,Shoreline,367500
4,1.75,1500,11600,1,0,0,4,1000,500,1955,2009,Kenmore,379900
3,2.5,2460,54885,2,0,0,4,2460,0,1980,0,Renton,520000
3,1,1010,7034,1,0,0,3,1010,0,1954,2005,Renton,175000
2,2.25,1230,929,2,0,0,3,1020,210,2004,2003,Seattle,460000
4,2.5,2331,3826,2,0,0,3,2331,0,2007,0,Renton,345000
5,2.5,2240,7770,1,0,0,3,1340,900,1978,0,Kirkland,455000
4,3,2450,10117,1,0,0,5,1580,870,1967,0,Bellevue,610000
4,3,3100,15480,2,0,0,3,2400,700,1996,0,Kenmore,563000
4,2,2060,5000,1,0,0,3,1030,1030,1949,2013,Seattle,612500
3,1.75,1850,7684,1,0,0,3,1320,530,1979,2014,Federal Way,218000
4,1.75,1840,10720,1,0,0,3,960,880,1958,2004,Bellevue,404000
4,2,3740,32417,2,0,0,3,3740,0,2000,0,Redmond,860000
3,1.5,1420,8580,1,0,0,3,1420,0,1962,2003,Federal Way,136500
3,1,1510,6083,1,0,0,4,860,650,1940,2001,Seattle,313950
3,1.75,2130,6500,1,0,2,3,1170,960,1954,2005,Seattle,575000
4,2.25,3490,6906,2,0,0,4,2280,1210,1928,0,Seattle,1225000
3,1.75,1630,11800,1,0,0,4,1630,0,1971,0,North Bend,280000
3,2.5,1790,7167,2,0,0,3,1790,0,1989,0,Sammamish,515000
4,2.5,2000,5684,2,0,0,3,2000,0,1996,0,Kenmore,513000
4,2.25,2260,29930,2,0,0,4,1400,860,1977,0,Bellevue,599000
4,2.5,3030,7864,2,0,0,3,3030,0,1999,0,Sammamish,685000
3,1.5,1310,8160,1,0,0,3,1310,0,1950,2005,Seattle,365000
4,2.5,3880,14550,2,0,0,3,3880,0,1987,2000,Sammamish,762300
4,3.25,3760,10920,1.5,0,0,5,2400,1360,1950,0,Seattle,1580000
5,2.25,3040,8111,2,0,0,3,3040,0,1984,0,Redmond,562000
5,2.5,2910,9636,1,0,0,4,1690,1220,1964,0,Bellevue,530000
3,2.5,2970,11985,1,0,0,3,1770,1200,1995,0,Sammamish,525000
2,1.75,1660,6000,1,0,0,3,1160,500,1942,1999,Seattle,484000
4,2.5,3200,12369,2,0,0,3,3200,0,1998,2006,Newcastle,725126
4,2,2680,18768,1,0,0,5,2680,0,1965,0,Auburn,360000
3,1,1230,9568,1,0,0,5,1230,0,1962,0,Newcastle,387000
4,2.5,2740,45732,2,0,0,3,2740,0,1995,0,Woodinville,483500
4,3.5,3380,8330,2,0,0,3,3380,0,2000,0,Shoreline,655500
3,1,1110,6250,1,0,0,3,1110,0,1956,2001,Seattle,345000
5,2.75,1800,3780,1.5,0,0,3,1400,400,1926,2003,Seattle,533000
3,1.75,1900,5520,1,0,0,3,1280,620,1982,0,Seattle,385000
2,1,930,36478,1,0,2,3,930,0,1951,1994,Bellevue,675000
3,1.75,1690,7735,1,0,0,4,1060,630,1976,1992,Auburn,197000
3,2,1420,4080,1.5,0,0,3,1420,0,1905,2013,Seattle,485000
5,4,4510,15175,2,0,0,3,4510,0,1969,2002,Mercer Island,1870000
3,2.25,1980,8000,1,0,0,4,1560,420,1974,0,Federal Way,295000
2,1.75,1170,2400,1,0,0,4,740,430,1903,0,Seattle,499000
3,2.5,2200,1970,2,0,0,3,1610,590,2008,0,Seattle,1050000
3,1.5,800,8850,1,0,0,4,800,0,1959,0,Federal Way,191000
3,2.5,1480,1171,3,0,0,3,1480,0,2006,0,Seattle,500000
5,3.75,2890,5000,1,0,0,3,1310,1580,2006,0,Seattle,390000
3,2.5,2690,4047,3,0,0,3,2690,0,2014,0,Seattle,979000
4,3.25,3569,8327,2,0,0,3,3569,0,2013,1923,Renton,580000
3,2,1270,1320,3,0,0,3,1270,0,2006,0,Seattle,369950
5,5,4490,10279,2,0,0,3,3930,560,2013,1923,Bellevue,1800000
4,2.5,3040,6425,2,0,0,3,3040,0,2008,0,Redmond,776000
3,2.25,1170,1249,3,0,0,3,1170,0,2014,0,Seattle,519950
5,2.25,2060,8632,1,0,0,3,1030,1030,1962,2003,Burien,255000
3,1,990,6000,1,0,0,3,990,0,1943,2002,Seattle,495000
4,2.5,2430,5203,2,0,0,3,2430,0,2003,0,Shoreline,510000
4,4,4460,103382,2,0,0,3,4460,0,2001,0,Redmond,1150000
3,1.75,1250,10122,1,0,0,3,1250,0,1994,0,Black Diamond,253000
3,2.75,1540,6760,1,0,0,5,1210,330,1980,0,Kirkland,503000
3,2.5,1600,7000,2,0,0,4,1600,0,1993,0,Maple Valley,275000
3,1,1110,8423,1,0,0,3,1110,0,1952,2008,Burien,249000
3,1.75,1840,10723,1,0,0,4,1220,620,1974,0,Renton,310000
3,2.75,2520,5401,1,0,0,4,1360,1160,1946,1989,Seattle,750000
3,2.5,2680,327135,2,0,0,3,2680,0,1995,0,Ravensdale,630000
9,4.5,3830,6988,2.5,0,0,3,2450,1380,1938,2003,Seattle,599999
4,2.75,2410,9549,1,0,0,4,1780,630,1956,0,Kirkland,758000
4,1.75,1720,10018,1,0,0,5,1720,0,1960,0,Covington,248500
3,1.75,2070,37904,1,0,0,4,1420,650,1973,0,Kent,310000
3,2,1760,9055,2,0,0,4,1760,0,1985,0,Redmond,460000
3,1.75,1680,10500,1,0,0,4,1680,0,1959,0,Bellevue,675000
2,2,1550,2400,1.5,0,0,4,1550,0,1900,1971,Seattle,526000
3,3,4120,60392,2,0,2,3,3180,940,1994,0,Carnation,560000
4,3,1830,9548,2,0,0,3,1830,0,1991,0,Bothell,415000
3,1,1400,7410,1,0,0,3,1400,0,1944,0,Burien,246000
3,1.75,1870,12381,1,0,0,4,1870,0,1957,2001,Federal Way,314500
7,4.5,6210,8856,2.5,0,2,5,4760,1450,1910,0,Seattle,3200000
2,1.5,1040,3500,1.5,0,0,4,1040,0,1904,0,Seattle,420000
3,1.75,2720,149410,1.5,0,0,3,2720,0,1988,2000,Carnation,535000
3,1,1010,9360,1,0,0,3,1010,0,1981,2013,Kirkland,350000
3,1.75,1580,9147,1,0,1,4,1210,370,1967,0,Bellevue,515000
4,2.75,2600,6050,2,0,0,5,1960,640,1949,0,Seattle,749950
3,2.5,1920,9180,2,0,0,3,1920,0,1988,2000,Renton,230000
3,2,2350,5080,1.5,0,0,3,1780,570,1929,0,Seattle,568000
1,1,1100,4373,1,0,0,2,820,280,1947,0,Burien,250000
4,2,2510,13695,1,0,0,4,1280,1230,1961,2001,Kirkland,581000
3,2.5,3240,108366,2,0,0,4,3240,0,1991,0,Kent,651000
3,2.5,2460,108900,1,0,0,4,1860,600,1977,0,Issaquah,600000
2,1,1010,3885,1.5,0,0,4,1010,0,1906,1990,Seattle,500000
2,1,820,2723,1,0,0,3,820,0,1921,2000,Seattle,475000
5,2.5,2420,8560,1,0,2,3,1620,800,1978,0,Seattle,352000
3,2.25,1770,8165,2,0,0,3,1770,0,1977,2004,Kirkland,420000
2,2,1350,3900,1,0,0,3,1350,0,2003,0,Redmond,428000
3,1.75,1960,4788,1,0,0,4,1090,870,1920,0,Seattle,599000
4,2.5,3305,16164,1.5,0,0,5,2245,1060,1922,1956,Shoreline,492000
2,2.25,2550,5663,1,0,0,3,1720,830,2011,0,Renton,630000
5,3.75,4130,226076,2,0,0,3,3170,960,1985,0,Woodinville,900000
4,1.5,2310,13300,1,0,0,3,1890,420,1950,2005,Clyde Hill,1110000
4,2,1650,5000,1,0,0,3,1650,0,1955,2005,Seattle,575000
4,2.5,2650,4316,1.5,0,0,3,1520,1130,1905,2013,Seattle,705000
4,2.25,1890,5940,1,0,1,3,1470,420,1963,2008,Seattle,940000
3,1.75,2190,8000,1,0,0,4,2190,0,1967,0,Federal Way,313000
3,2.5,2030,6500,2,0,0,3,2030,0,1988,2000,Issaquah,618080
3,3,2270,5175,2,0,0,3,2130,140,2002,0,Renton,640000
3,2,1610,4160,1,0,0,4,1010,600,1917,0,Seattle,485000
2,1,760,3001,1,0,0,3,760,0,1913,1983,Seattle,300000
2,1,1640,17335,1,0,0,3,840,800,1978,0,Redmond,379500
3,2.25,1630,12295,2,0,0,4,1630,0,1985,0,Renton,339950
6,2.5,3560,6480,2.5,0,0,4,3560,0,1914,1945,Seattle,1500000
3,3,2960,5500,2,0,2,3,2440,520,1937,1990,Seattle,1340000
3,2.5,1940,37565,1,0,0,4,1940,0,1987,0,Issaquah,500000
3,2,1410,7566,1,0,0,3,1410,0,1985,0,Kent,239900
3,1,1040,16986,1,0,0,4,1040,0,1968,0,Renton,314950
2,1,820,6400,1,0,0,4,820,0,1944,0,Seattle,361280
2,1,910,22000,1,0,0,3,910,0,1956,2001,Algona,100000
7,5.75,3700,7647,2,0,1,3,3700,0,1948,1984,Lake Forest Park,540000
4,2.5,2180,11200,1,0,0,4,2180,0,1968,0,Woodinville,480500
3,2.5,1600,4271,2,0,0,3,1600,0,2000,0,Auburn,280000
3,1.75,1500,6180,1,0,0,4,1060,440,1947,1988,Seattle,440000
3,1,1340,4284,1,0,0,3,1080,260,1910,2006,Seattle,530000
3,2,1860,13374,1,0,0,3,1860,0,1985,0,Issaquah,560000
3,2,2540,7200,1.5,0,3,4,1600,940,1905,0,Seattle,775000
2,1,1040,13100,1,0,0,5,1040,0,1912,0,Kent,160000
3,1.5,1380,11130,1,0,0,3,1380,0,1960,2012,Federal Way,209950
3,1.75,1640,10762,1,0,0,3,1130,510,1988,2000,Covington,226500
5,1.75,3000,6000,1,0,0,5,1500,1500,1958,0,Seattle,380000
4,2.75,2140,13000,1,0,0,3,1320,820,1968,1997,Kenmore,409500
3,2,1760,6428,1,0,0,4,980,780,1942,1982,Seattle,690000
3,2.25,1660,8307,1,0,0,4,1660,0,1961,2001,Shoreline,405000
3,2.5,1830,13042,2,0,0,3,1830,0,1990,2009,Maple Valley,375000
4,2,2210,8556,1,0,1,4,1210,1000,1954,1979,Seattle,794154
4,1,1490,6600,1,0,0,3,1490,0,1969,2010,Burien,185000
3,1.5,1260,1270,2,0,0,3,1040,220,2005,0,Seattle,245000
5,4.5,4270,8076,2,0,0,3,3400,870,2007,0,Kirkland,1532500
4,3.5,3900,8391,2,0,0,3,3900,0,2006,0,Kirkland,1040000
2,2.5,1150,1027,3,0,0,3,1150,0,2008,0,Seattle,425000
4,2.75,2656,21195,2,0,0,3,2656,0,2014,0,Auburn,495000
5,2.75,2410,5003,1,0,0,3,1410,1000,2008,0,Seattle,365000
3,2.25,1606,1452,3,0,0,3,1606,0,2009,0,Seattle,417250
2,1,820,681,3,0,0,3,820,0,2006,0,Seattle,339950
2,1,1540,6872,1,0,0,4,820,720,1946,1989,Seattle,615000
3,2.75,2090,8354,2,0,0,3,2090,0,2012,1912,Duvall,403000
5,2.5,3160,11470,1,0,0,4,1780,1380,1971,0,Mercer Island,980000
4,1.75,1730,8320,1,0,0,3,1230,500,1977,2004,Federal Way,258000
3,1,1670,4080,1,0,0,3,1170,500,1967,2011,Seattle,533000
4,2.5,2550,4630,2,0,0,3,2550,0,2005,0,Sammamish,537500
5,3,3040,9601,1,0,0,5,1970,1070,1968,0,Mercer Island,830000
3,1,1250,4620,1.5,0,0,4,1150,100,1900,1971,Seattle,712000
4,2.5,2020,6236,2,0,0,3,2020,0,2002,0,Algona,262000
4,2.5,2660,5500,2,0,2,3,2660,0,2003,0,Issaquah,753888
2,1.5,980,5000,2,0,0,3,980,0,1922,2003,Skykomish,134000
3,2.5,1960,8000,1,0,0,4,1290,670,1977,0,Kirkland,402000
2,1,720,5040,1,0,0,3,720,0,1955,2005,Seattle,205000
2,2.5,1360,1349,2,0,0,3,1050,310,1997,0,Seattle,553650
2,2,1870,4950,1,0,0,3,1870,0,2006,0,Redmond,559950
4,1.5,2130,8800,1,0,0,3,1100,1030,1962,2003,Kent,260000
4,2.5,1810,6509,2,0,0,3,1810,0,1994,0,Kent,270000
2,1.75,2200,89298,1,0,0,3,1100,1100,1973,2013,Issaquah,295000
3,2.5,1690,4500,1.5,0,1,4,1690,0,1928,0,Seattle,719000
3,2.5,1940,8547,1,0,0,3,1460,480,1989,0,Kent,266000
4,2.5,2320,6270,2,0,0,3,2320,0,2004,2003,Kent,325900
4,1.75,2060,26036,1,0,0,4,1160,900,1947,1988,Normandy Park,647500
4,1,3410,5000,2,0,0,5,2190,1220,1910,0,Seattle,1039000
4,2.25,2250,41688,2,0,0,3,2250,0,1980,0,Redmond,569000
3,1.75,1390,7399,1,0,0,4,1390,0,1975,0,Kent,246000
2,1,1060,4960,1,0,0,3,1060,0,1926,2003,Seattle,515000
3,1,1490,8995,1,0,0,4,1490,0,1954,1979,Seattle,207000
4,1.75,2480,9195,1,0,0,3,1390,1090,1950,2005,Bellevue,780000
5,2.25,2440,20828,1.5,0,0,4,2440,0,1975,0,Kent,489990
3,1.5,2240,87625,1.5,0,0,2,1480,760,1980,0,Auburn,335000
3,2.5,1920,7229,2,0,0,3,1920,0,1993,0,Federal Way,295000
3,1.75,1890,9920,1,0,0,3,1230,660,1944,0,Seattle,385000
4,1.75,2250,13515,1,0,0,4,2150,100,1940,2001,Kent,350000
2,1,1270,3008,1,0,0,4,650,620,1923,0,Seattle,235000
2,1.5,960,1808,2,0,0,3,960,0,1993,0,Seattle,358000
4,2.5,3290,6465,2,0,0,3,3290,0,2002,0,Sammamish,716500
4,1.75,2000,6120,1,0,0,3,1100,900,1965,1993,Seattle,228000
2,1,1020,8155,1,0,0,4,1020,0,1948,0,Seattle,405000
4,1.75,1840,9600,1,0,0,3,1220,620,1967,2011,Redmond,538000
3,1.75,1980,6760,1,0,0,4,1980,0,1973,0,Bellevue,530000
6,3,3510,5760,2.5,0,0,4,3510,0,1906,1990,Seattle,1750000
2,1.75,1230,3600,1.5,0,0,5,1230,0,1925,0,Seattle,636000
4,2.5,2280,65836,2,0,0,3,2280,0,2004,2003,Woodinville,535000
3,1.75,2430,12757,1,0,2,4,1340,1090,1952,0,Bellevue,1500000
3,2.5,2920,3942,3,0,0,3,2920,0,2008,0,Renton,868500
4,2.75,2280,2850,1.5,0,0,4,1540,740,1930,0,Seattle,530000
3,2,1510,43560,1,0,0,3,1510,0,1954,2005,Woodinville,450000
3,1.75,950,6000,1,0,0,3,790,160,1939,1969,Seattle,230000
